pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
N_Europe	MENA	jlSCF_9	3399542	3401767	0.1662962962962963	42	5388	32400	3888
MENA	E_Asia	jlSCF_9	3399542	3401767	0.1506024096385542	42	6300	41832	3864
NYC	MENA	jlSCF_9	3401767	3426861	0.1904402502351934	373	143320	752572	23268
NYC	E_Asia	jlSCF_9	3401767	3426861	0.1639211108228637	373	530770	3237960	59360
N_Europe	MENA	jlSCF_9	3401767	3426861	0.1409534172612324	373	40934	290408	31864
N_Europe	E_Asia	jlSCF_9	3401767	3426861	0.111527931216677	373	139314	1249140	120516
MENA	E_Asia	jlSCF_9	3401767	3426861	0.0792946319034216	373	30766	387996	17828
NYC	N_Europe	jlSCF_9	3401767	3426861	0.1753924585268472	373	425232	2424460	194000
NYC	MENA	jlSCF_9	3426861	3520633	0.2744257693578643	1549	873652	3183564	38356
NYC	E_Asia	jlSCF_9	3426861	3520633	0.2833801925261139	1549	3835314	13534164	158996
NYC	N_Europe	jlSCF_9	3426861	3520633	0.2615436755413909	1549	2599152	9937736	936244
MENA	E_Asia	jlSCF_9	3426861	3520633	0.1043660019402302	1549	172560	1653412	31900
N_Europe	E_Asia	jlSCF_9	3426861	3520633	0.2508898935073432	1549	1294634	5160168	527760
N_Europe	MENA	jlSCF_9	3426861	3520633	0.2428103013626402	1549	294728	1213820	124516
MENA	E_Asia	jlSCF_9	3520633	3568715	0.1228959682697849	773	100640	818904	22120
N_Europe	E_Asia	jlSCF_9	3520633	3568715	0.1431230424223827	773	369400	2580996	257460
N_Europe	MENA	jlSCF_9	3520633	3568715	0.1570287223506107	773	95128	605800	62072
NYC	E_Asia	jlSCF_9	3520633	3568715	0.2025823163404278	773	1365498	6740460	92860
NYC	MENA	jlSCF_9	3520633	3568715	0.2108309291853035	773	333532	1581988	25852
NYC	N_Europe	jlSCF_9	3520633	3568715	0.1988091552108884	773	991404	4986712	439748
NYC	E_Asia	jlSCF_9	3568715	3591965	0.2269141719899129	420	826396	3641888	70912
N_Europe	MENA	jlSCF_9	3568715	3591965	0.1633853453335942	420	53444	327104	35776
N_Europe	E_Asia	jlSCF_9	3568715	3591965	0.1348201719309409	420	188134	1395444	146796
MENA	E_Asia	jlSCF_9	3568715	3591965	0.1006033649902477	420	44152	438872	18088
NYC	MENA	jlSCF_9	3568715	3591965	0.2509813289864441	420	214324	853944	19656
NYC	N_Europe	jlSCF_9	3568715	3591965	0.2274057736506333	420	617806	2716756	231644
NYC	N_Europe	jlSCF_9	3591965	3611416	0.2491076055040589	237	380754	1528472	135268
N_Europe	E_Asia	jlSCF_9	3591965	3611416	0.1474751551228371	237	116936	792920	77344
N_Europe	MENA	jlSCF_9	3591965	3611416	0.1493960310612597	237	27704	185440	19328
NYC	E_Asia	jlSCF_9	3591965	3611416	0.2568194868443693	237	531340	2068924	26156
NYC	MENA	jlSCF_9	3591965	3611416	0.2519384971480532	237	121908	483880	9080
MENA	E_Asia	jlSCF_9	3591965	3611416	0.0879696013765414	237	22086	251064	6792
MENA	E_Asia	jlSCF_9	3611416	3641554	0.1012576242397206	438	47214	466276	10268
N_Europe	E_Asia	jlSCF_9	3611416	3641554	0.122349646803315	438	177568	1451316	157020
N_Europe	MENA	jlSCF_9	3611416	3641554	0.1648067262316006	438	56296	341588	36844
NYC	E_Asia	jlSCF_9	3611416	3641554	0.1454523852392776	438	555798	3821168	50752
NYC	MENA	jlSCF_9	3611416	3641554	0.1836937614278914	438	165162	899116	11924
NYC	N_Europe	jlSCF_9	3611416	3641554	0.1742547243430512	438	487686	2798696	276064
NYC	E_Asia	jlSCF_9	3641554	3697830	0.1256985726916482	831	909308	7234036	112004
NYC	MENA	jlSCF_9	3641554	3697830	0.1466831732291277	831	248344	1693064	35416
NYC	N_Europe	jlSCF_9	3641554	3697830	0.1401890357750766	831	747830	5334440	499180
MENA	E_Asia	jlSCF_9	3641554	3697830	0.0738601281541142	831	64596	874572	29556
N_Europe	E_Asia	jlSCF_9	3641554	3697830	0.0951783209573952	831	262198	2754808	296624
N_Europe	MENA	jlSCF_9	3641554	3697830	0.1178101736972704	831	75964	644800	73184
NYC	MENA	jlSCF_9	3697830	3748284	0.3374771130508835	466	317026	939400	29880
N_Europe	MENA	jlSCF_9	3697830	3748284	0.3513232567286621	466	125050	355940	46684
N_Europe	E_Asia	jlSCF_9	3697830	3748284	0.149228376163689	466	229096	1535204	175948
MENA	E_Asia	jlSCF_9	3697830	3748284	0.3168040436743256	466	153432	484312	22696
NYC	N_Europe	jlSCF_9	3697830	3748284	0.176681076565851	466	526246	2978508	292812
NYC	E_Asia	jlSCF_9	3697830	3748284	0.1202980284092255	466	487540	4052768	66672
NYC	N_Europe	jlSCF_9	3842571	3869511	0.3052195585580657	547	1071306	3509952	329988
NYC	MENA	jlSCF_9	3842571	3869511	0.3458929470127255	547	384882	1112720	25040
NYC	E_Asia	jlSCF_9	3842571	3869511	0.3510373559181153	547	1669038	4754588	80892
N_Europe	E_Asia	jlSCF_9	3842571	3869511	0.3966162420382165	547	717336	1808640	199944
MENA	E_Asia	jlSCF_9	3842571	3869511	0.1205527396448466	547	69164	573724	21412
N_Europe	MENA	jlSCF_9	3842571	3869511	0.3897188049209139	547	164982	423336	49272
MENA	E_Asia	jlSCF_9	3869511	3873129	0.2571267432321575	73	20060	78016	1408
N_Europe	E_Asia	jlSCF_9	3869511	3873129	0.379001155392101	73	93160	245804	22252
N_Europe	MENA	jlSCF_9	3869511	3873129	0.3083084818642069	73	17782	57676	5396
NYC	E_Asia	jlSCF_9	3869511	3873129	0.3821980040868104	73	244648	640108	5212
NYC	MENA	jlSCF_9	3869511	3873129	0.3083027107631677	73	46312	150216	1624
NYC	N_Europe	jlSCF_9	3869511	3873129	0.1714320728883179	73	81134	473272	39188
MENA	E_Asia	jlSCF_9	3873129	3986683	0.2651020224178862	1266	352872	1331080	46328
N_Europe	MENA	jlSCF_9	3873129	3986683	0.3343284967985208	1266	331250	990792	103032
NYC	E_Asia	jlSCF_9	3873129	3986683	0.4386809353625888	1266	4814146	10974140	217300
NYC	MENA	jlSCF_9	3873129	3986683	0.3382981222834319	1266	875456	2587824	45456
NYC	N_Europe	jlSCF_9	3873129	3986683	0.1815890779288367	1266	1483614	8170172	717148
N_Europe	E_Asia	jlSCF_9	3873129	3986683	0.4122966537243573	1266	1732144	4201208	447544
NYC	MENA	jlSCF_9	3986683	4197941	0.4601950951105907	2561	2402038	5219608	107272
NYC	E_Asia	jlSCF_9	3986683	4197941	0.5883584382212248	2561	13019798	22129024	510216
N_Europe	MENA	jlSCF_9	3986683	4197941	0.4208257582531119	2561	847198	2013180	199524
N_Europe	E_Asia	jlSCF_9	3986683	4197941	0.5064493782396291	2561	4322118	8534156	869836
MENA	E_Asia	jlSCF_9	3986683	4197941	0.2342842646583412	2561	626150	2672608	113760
NYC	N_Europe	jlSCF_9	3986683	4197941	0.1032599750375133	2561	1721490	16671416	1306804
NYC	MENA	jlSCF_9	4218218	4229167	0.5497940111644165	110	123310	224284	4516
NYC	E_Asia	jlSCF_9	4218218	4229167	0.7129076951411446	110	681266	955616	16784
N_Europe	MENA	jlSCF_9	4218218	4229167	0.4975279252884087	110	43472	87376	7664
N_Europe	E_Asia	jlSCF_9	4218218	4229167	0.6067034844366129	110	225866	372284	31636
MENA	E_Asia	jlSCF_9	4218218	4229167	0.2304667197948789	110	26606	115444	4236
NYC	N_Europe	jlSCF_9	4218218	4229167	0.1116019106167488	110	80748	723536	48664
N_Europe	E_Asia	jlSCF_9	4229167	4348021	0.5228166121663201	1360	2360494	4514956	478964
NYC	N_Europe	jlSCF_9	4229167	4348021	0.1035437528310416	1360	917104	8857164	690036
NYC	MENA	jlSCF_9	4229167	4348021	0.4523350105202741	1360	1254638	2773692	55108
NYC	E_Asia	jlSCF_9	4229167	4348021	0.608269587930711	1360	7117506	11701236	321164
N_Europe	MENA	jlSCF_9	4229167	4348021	0.4180714112217634	1360	447512	1070420	104620
MENA	E_Asia	jlSCF_9	4229167	4348021	0.2255335939311999	1360	318946	1414184	65496
NYC	MENA	jlSCF_9	4348021	4399199	0.3567077981943471	711	515370	1444796	34084
NYC	E_Asia	jlSCF_9	4348021	4399199	0.4091047647956126	711	2544612	6219952	65288
N_Europe	MENA	jlSCF_9	4348021	4399199	0.2937711415339498	711	161882	551048	63256
N_Europe	E_Asia	jlSCF_9	4348021	4399199	0.2795258060925383	711	662948	2371688	239104
MENA	E_Asia	jlSCF_9	4348021	4399199	0.1823443512369826	711	136856	750536	23032
NYC	N_Europe	jlSCF_9	4348021	4399199	0.2701525493352625	711	1233764	4566916	424304
N_Europe	E_Asia	jlSCF_9	4399199	4454218	0.280617601708694	802	748360	2666832	278112
N_Europe	MENA	jlSCF_9	4399199	4454218	0.3099817203470559	802	192640	621456	71472
NYC	E_Asia	jlSCF_9	4399199	4454218	0.3980499639517984	802	2782624	6990640	99040
NYC	MENA	jlSCF_9	4399199	4454218	0.3648498317821271	802	594282	1628840	39320
NYC	N_Europe	jlSCF_9	4399199	4454218	0.2490926412859455	802	1285326	5160032	470008
MENA	E_Asia	jlSCF_9	4399199	4454218	0.2304332128248858	802	194022	841988	30588
N_Europe	E_Asia	jlSCF_9	4454218	4509531	0.3121278739580471	603	626980	2008728	205488
N_Europe	MENA	jlSCF_9	4454218	4509531	0.3467354098921786	603	162078	467440	53552
NYC	E_Asia	jlSCF_9	4454218	4509531	0.4530094087138274	603	2377156	5247476	83044
NYC	MENA	jlSCF_9	4454218	4509531	0.378961455050548	603	462718	1221016	33224
NYC	N_Europe	jlSCF_9	4454218	4509531	0.3168357629006056	603	1230272	3882996	350064
MENA	E_Asia	jlSCF_9	4454218	4509531	0.3010375584774035	603	190216	631868	24196
MENA	E_Asia	jlSCF_9	4509531	4600251	0.3194294550382687	1079	361092	1130428	43524
N_Europe	E_Asia	jlSCF_9	4509531	4600251	0.2262627427157559	1079	816432	3608336	353752
N_Europe	MENA	jlSCF_9	4509531	4600251	0.3360371103532161	1079	281794	838580	93676
NYC	E_Asia	jlSCF_9	4509531	4600251	0.2510871126882097	1079	2362792	9410248	128112
NYC	MENA	jlSCF_9	4509531	4600251	0.3324108466140925	1079	726690	2186120	58200
NYC	N_Europe	jlSCF_9	4509531	4600251	0.2347393898277114	1079	1638680	6980848	593732
NYC	MENA	jlSCF_9	4779869	4828709	0.2462766264014564	578	290568	1179844	22396
NYC	E_Asia	jlSCF_9	4779869	4828709	0.1976490804169085	578	990112	5009444	100076
NYC	N_Europe	jlSCF_9	4779869	4828709	0.190990502238544	578	713950	3738144	319416
N_Europe	E_Asia	jlSCF_9	4779869	4828709	0.0829925696903206	578	159768	1925088	197328
MENA	E_Asia	jlSCF_9	4779869	4828709	0.1069167489305692	578	64984	607800	21064
N_Europe	MENA	jlSCF_9	4779869	4828709	0.1442725059109997	578	65412	453392	46000
NYC	N_Europe	jlSCF_9	4828709	4939800	0.2384713990371312	1300	1989068	8340908	785092
NYC	MENA	jlSCF_9	4828709	4939800	0.2351429118641051	1300	623694	2652404	51596
NYC	E_Asia	jlSCF_9	4828709	4939800	0.2177354323846764	1300	2462532	11309744	182256
N_Europe	MENA	jlSCF_9	4828709	4939800	0.1828304371136621	1300	185510	1014656	108544
N_Europe	E_Asia	jlSCF_9	4828709	4939800	0.160226953318589	1300	693170	4326176	447424
MENA	E_Asia	jlSCF_9	4828709	4939800	0.0757620240801353	1300	104254	1376072	38328
NYC	E_Asia	jlSCF_9	4939800	4956032	0.1131216200128417	236	231850	2049564	36676
MENA	E_Asia	jlSCF_9	4939800	4956032	0.0938772518487148	236	23054	245576	11192
N_Europe	E_Asia	jlSCF_9	4939800	4956032	0.1824705609523564	236	141630	776180	90412
N_Europe	MENA	jlSCF_9	4939800	4956032	0.2084396706686491	236	37570	180244	23660
NYC	MENA	jlSCF_9	4939800	4956032	0.1420174775228972	236	67606	476040	14840
NYC	N_Europe	jlSCF_9	4939800	4956032	0.1838693476683841	236	276780	1505308	151412
MENA	E_Asia	jlSCF_9	4956032	4963783	0.0630550418921078	164	11048	175212	3220
N_Europe	E_Asia	jlSCF_9	4956032	4963783	0.1313588720205901	164	70432	536180	66028
N_Europe	MENA	jlSCF_9	4956032	4963783	0.1174450116594189	164	14908	126936	14760
NYC	E_Asia	jlSCF_9	4956032	4963783	0.1149292444260595	164	164478	1431124	18636
NYC	MENA	jlSCF_9	4956032	4963783	0.1023934914037408	164	34686	338752	2368
NYC	N_Europe	jlSCF_9	4956032	4963783	0.1192564100585643	164	123646	1036808	114472
NYC	MENA	jlSCF_9	4972226	5006624	0.1535306581424952	485	151006	983556	25244
NYC	N_Europe	jlSCF_9	4972226	5006624	0.165933619872419	485	516708	3113944	290756
N_Europe	E_Asia	jlSCF_9	4972226	5006624	0.1528625641382256	485	246198	1610584	170336
MENA	E_Asia	jlSCF_9	4972226	5006624	0.1079271263970322	485	54928	508936	18744
N_Europe	MENA	jlSCF_9	4972226	5006624	0.1984938052529744	485	74274	374188	44852
NYC	E_Asia	jlSCF_9	4972226	5006624	0.1016049473676256	485	430262	4234656	52744
NYC	MENA	jlSCF_9	5006624	5027641	0.190278929434964	280	109230	574052	8348
NYC	E_Asia	jlSCF_9	5006624	5027641	0.1332411411357447	280	326242	2448508	26692
N_Europe	MENA	jlSCF_9	5006624	5027641	0.2174057281875483	280	47184	217032	24888
N_Europe	E_Asia	jlSCF_9	5006624	5027641	0.1631072198718253	280	150974	925612	102548
MENA	E_Asia	jlSCF_9	5006624	5027641	0.1224414319911778	280	36418	297432	7208
NYC	N_Europe	jlSCF_9	5006624	5027641	0.1942022887351526	280	347076	1787188	178412
NYC	N_Europe	jlSCF_9	5027641	5175659	0.2012562602889759	2411	3103254	15419416	1505804
NYC	MENA	jlSCF_9	5027641	5175659	0.1622699236541705	2411	796622	4909240	105640
NYC	E_Asia	jlSCF_9	5027641	5175659	0.1920016845563637	2411	4039366	21038180	275060
N_Europe	MENA	jlSCF_9	5027641	5175659	0.2215408774632063	2411	412510	1862004	221100
MENA	E_Asia	jlSCF_9	5027641	5175659	0.1558748524203069	2411	396078	2541000	82168
N_Europe	E_Asia	jlSCF_9	5027641	5175659	0.2531585255752469	2411	2020042	7979356	873836
NYC	N_Europe	jlSCF_9	5175659	5184298	0.2809664246823956	155	282378	1005024	83076
NYC	MENA	jlSCF_9	5175659	5184298	0.2900870738600198	155	91150	314216	8184
NYC	E_Asia	jlSCF_9	5175659	5184298	0.2222801570443984	155	300970	1354012	16188
N_Europe	MENA	jlSCF_9	5175659	5184298	0.2844448121793811	155	34378	120860	13060
N_Europe	E_Asia	jlSCF_9	5175659	5184298	0.2150878756221962	155	112004	520736	48424
MENA	E_Asia	jlSCF_9	5175659	5184298	0.1340022597759874	155	21822	162848	5792
MENA	E_Asia	jlSCF_9	5184298	5216155	0.1715834309925178	500	91362	532464	11536
N_Europe	E_Asia	jlSCF_9	5184298	5216155	0.2277063334661909	500	379346	1665944	170056
N_Europe	MENA	jlSCF_9	5184298	5216155	0.2646596190184362	500	103646	391620	40380
NYC	E_Asia	jlSCF_9	5184298	5216155	0.2384891170333404	500	1041440	4366824	53176
NYC	MENA	jlSCF_9	5184298	5216155	0.2709467384146602	500	278142	1026556	13444
NYC	N_Europe	jlSCF_9	5184298	5216155	0.25326871026939	500	813724	3212888	297112
NYC	E_Asia	jlSCF_9	5216155	5296899	0.2867664815262014	1084	2707500	9441480	141080
MENA	E_Asia	jlSCF_9	5216155	5296899	0.2229461428736651	1084	254452	1141316	38076
N_Europe	E_Asia	jlSCF_9	5216155	5296899	0.3593336556930061	1084	1284132	3573648	406800
N_Europe	MENA	jlSCF_9	5216155	5296899	0.3782140516544443	1084	316252	836172	100404
NYC	MENA	jlSCF_9	5216155	5296899	0.3358554680145408	1084	742074	2209504	45216
NYC	N_Europe	jlSCF_9	5216155	5296899	0.2661757226903383	1084	1842298	6921360	688320
NYC	N_Europe	jlSCF_9	5509477	5563721	0.1146737425346044	1092	809970	7063256	602584
NYC	E_Asia	jlSCF_9	5509477	5563721	0.118423039622002	1092	1129248	9535712	117568
N_Europe	MENA	jlSCF_9	5509477	5563721	0.1845405435848817	1092	157278	852268	91220
N_Europe	E_Asia	jlSCF_9	5509477	5563721	0.1631835169158143	1092	597330	3660480	349344
MENA	E_Asia	jlSCF_9	5509477	5563721	0.1590515562849433	1092	182978	1150432	37664
NYC	MENA	jlSCF_9	5509477	5563721	0.1436469962785752	1092	318836	2219580	51780
NYC	N_Europe	jlSCF_9	5690374	5744075	0.0712606081433217	1086	500994	7030448	593272
NYC	MENA	jlSCF_9	5690374	5744075	0.2797713513991727	1086	619820	2215452	43428
MENA	E_Asia	jlSCF_9	5690374	5744075	0.3873691626760047	1086	444252	1146844	34724
N_Europe	E_Asia	jlSCF_9	5690374	5744075	0.3621451464698201	1086	1317936	3639248	348544
N_Europe	MENA	jlSCF_9	5690374	5744075	0.2667370913818722	1086	229778	861440	76864
NYC	E_Asia	jlSCF_9	5690374	5744075	0.3686241611455302	1086	3450244	9359788	240452
NYC	N_Europe	jlSCF_9	5744075	5861281	0.1351907663859624	2029	1783316	13191108	1052472
NYC	MENA	jlSCF_9	5744075	5861281	0.1862351833522439	2029	771442	4142300	78020
NYC	E_Asia	jlSCF_9	5744075	5861281	0.3871717234190789	2029	6810840	17591264	345096
N_Europe	MENA	jlSCF_9	5744075	5861281	0.2066072936583312	2029	329794	1596236	156820
N_Europe	E_Asia	jlSCF_9	5744075	5861281	0.3436203865810115	2029	2329338	6778812	671676
MENA	E_Asia	jlSCF_9	5744075	5861281	0.3182792507274992	2029	677684	2129212	78340
NYC	E_Asia	jlSCF_9	5861281	5870718	0.4048551642319444	196	687972	1699304	33336
NYC	N_Europe	jlSCF_9	5861281	5870718	0.1465414661090507	196	185712	1267300	108620
